Job_name,Company,Region,Salary,Url
人事绩效专员,同方知网（北京）技术有限公司广东...,广州-海珠区,5-6千/月,https://jobs.51job.com/guangzhou-hzq/119018918.html?s=01&t=0
康师傅企划专员,福建顶益食品有限公司,福州-台江区,5-6.5千/月,https://jobs.51job.com/fuzhou-tjq/119001812.html?s=01&t=0
VIPKID蜂校辅导老师,成都睿库人力资源服务有限公司,成都-高新区,6-8千/月,https://jobs.51job.com/chengdu-gxq/118959880.html?s=01&t=0
培训讲师,沈阳三合生命文化传播发展有限公司...,沈阳-浑南区,4.5-6千/月,https://jobs.51job.com/shenyang-hnq/118955008.html?s=01&t=0
语文老师,洛阳青鹿文化传播有限公司,洛阳,3-6千/月,https://jobs.51job.com/luoyang/118917576.html?s=01&t=0
幼儿园老师,青岛妙想教育科技有限公司,青岛-市北区,4.5-6千/月,https://jobs.51job.com/qingdao-sbq/118797330.html?s=01&t=0
人力资源经理,陕西旭一医疗咨询有限公司,西安-雁塔区,6-8千/月,https://jobs.51job.com/xian-ytq/118781641.html?s=01&t=0
资深平面设计师,新文越婴童用品（上海）有限公司,上海-静安区,0.8-1.5万/月,https://jobs.51job.com/shanghai-jaq/118656735.html?s=01&t=0
幼儿体育老师（遂宁）,成都小飞蛙教育科技有限公司,遂宁,3-6千/月,https://jobs.51job.com/suining/118311706.html?s=01&t=0
贝壳找房销售顾问/弹性工作/半小时工作圈/师父带教,辽宁贝壳房地产经纪有限公司,沈阳,5.5-8.5千/月,https://jobs.51job.com/shenyang/118298510.html?s=01&t=0
招聘经理/主管,广州市钱大妈农产品有限公司,广州-海珠区,1-1.5万/月,https://jobs.51job.com/guangzhou-hzq/118285345.html?s=01&t=0
实习生//应届生/助教,西安晨红沙盘心理咨询有限责任公司...,西安-未央区,2-3千/月,https://jobs.51job.com/xian-wyq/118202208.html?s=01&t=0
小学数学教师,石家庄市长安区阳光文化艺术培训学...,唐山,6-8千/月,https://jobs.51job.com/tangshan/118194884.html?s=01&t=0
房地产—链家校招/应届生/实习生,辽宁贝壳房地产经纪有限公司,沈阳,6-8千/月,https://jobs.51job.com/shenyang/118156514.html?s=01&t=0
院校班主任/辅导员,武汉东湖新技术开发区华信智原职业...,武汉-青山区,6-8千/月,https://jobs.51job.com/wuhan-qsq/117958448.html?s=01&t=0
招聘经理,深圳奥萨医药有限公司,深圳-南山区,1.5-2万/月,https://jobs.51job.com/shenzhen-nsq/117836159.html?s=01&t=0
商务经理/销售助理,上海海越安全工程设备有限公司,上海,8-10万/年,https://jobs.51job.com/shanghai/117777414.html?s=01&t=0
综合办主任（番禺工厂）,广州菲亚兰德电气有限公司,广州-番禺区,11-20万/年,https://jobs.51job.com/guangzhou-pyq/117738159.html?s=01&t=0
绩效考核主管,深圳锦源恒控股集团有限公司,深圳-罗湖区,0.9-1.5万/月,https://jobs.51job.com/shenzhen-lhq/117674097.html?s=01&t=0
高薪急聘销售顾问,厦门好安鑫教育服务有限公司,厦门,6-14万/年,https://jobs.51job.com/xiamen/117531354.html?s=01&t=0
猎头顾问（周末双休）,深圳博睿瀚达人才资讯有限公司武汉...,石家庄,6-8千/月,https://jobs.51job.com/shijiazhuang/117490196.html?s=01&t=0
外派人资总监,湖北海王医药集团有限公司,武汉,10-15万/年,https://jobs.51job.com/wuhan/117402410.html?s=01&t=0
人事行政专员,广州科缤体育产业有限公司,广州-黄埔区,4.5-6千/月,https://jobs.51job.com/guangzhou-hpq/116725871.html?s=01&t=0
人事总监助理,上海百渠网络科技有限公司,上海-浦东新区,4-7千/月,https://jobs.51job.com/shanghai-pdxq/116592343.html?s=01&t=0
助理咨询顾问,诺姆四达集团（广州分公司）,广州-天河区,6-8千/月,https://jobs.51job.com/guangzhou-thq/115899504.html?s=01&t=0
感统/学能/全脑/早教老师,深圳市中教全纳教育科技有限公司,深圳-龙华新区,6-8千/月,https://jobs.51job.com/shenzhen-lhxq/115868632.html?s=01&t=0
银行抵押信用贷电话销售底薪4000,佛山市环银商业信息咨询有限公司,佛山,0.8-1万/月,https://jobs.51job.com/foshan/115792803.html?s=01&t=0
婚礼宴会设计,南京美人鱼婚礼策划有限公司,南京-秦淮区,6-8千/月,https://jobs.51job.com/nanjing-qhq/115634386.html?s=01&t=0
招聘专员,广州赛意信息科技股份有限公司,深圳-龙华新区,4.5-6千/月,https://jobs.51job.com/shenzhen-lhxq/115531041.html?s=01&t=0
人事,河南开源电子商务有限公司,郑州-新郑市,1-1.5万/月,https://jobs.51job.com/xinzhengshi/115400553.html?s=01&t=0
外贸经理,淮海控股集团有限公司,徐州,1-3万/月,https://jobs.51job.com/xuzhou/115172641.html?s=01&t=0
运营经理,杭州炬辰网络科技有限公司,杭州-萧山区,2-5万/月,https://jobs.51job.com/hangzhou-xsq/114818793.html?s=01&t=0
课程顾问,蕃茄田艺术园区中心,苏州-工业园区,10-15万/年,https://jobs.51job.com/suzhou-gyyq/114640651.html?s=01&t=0
禁毒社工（简阳项目点）,成都朗力养老产业发展有限公司,成都-简阳市,2-4千/月,https://jobs.51job.com/chengdu-jys/113294006.html?s=01&t=0
幼儿园主副班老师/幼教,广州市增城区小状元幼儿园,广州-增城,3-5千/月,https://jobs.51job.com/guangzhou-zc/112903630.html?s=01&t=0
普宁销售顾问（母婴）,广东省脐带血造血干细胞库,揭阳,4-7千/月,https://jobs.51job.com/jieyang/112802148.html?s=01&t=0
运营实习生,广州市漫灵软件有限公司,广州,150元/天,https://jobs.51job.com/guangzhou/112688043.html?s=01&t=0
人力资源实习生,西安搜贤人力资源有限公司,西安-经济技术...,2-3千/月,https://jobs.51job.com/xian-jjjs/112685487.html?s=01&t=0
高级早教测评师,北京百年优联教育科技有限公司,北京-朝阳区,1-1.5万/月,https://jobs.51job.com/beijing-cyq/111658985.html?s=01&t=0
人力资源经理,深圳市梵思诺时尚服饰有限公司,深圳,1-1.5万/月,https://jobs.51job.com/shenzhen/111359066.html?s=01&t=0
课程顾问主管（中北镇校区）,天津市乐融教育信息咨询有限公司,天津-西青区,1-1.5万/月,https://jobs.51job.com/tianjin-xqq/109465677.html?s=01&t=0
HRBP,深圳海带宝网络科技股份有限公司,深圳-南山区,0.9-1.5万/月,https://jobs.51job.com/shenzhen-nsq/109041013.html?s=01&t=0
高薪诚聘咨询护士（包食宿）,南京千里马医疗管理有限公司,南京-鼓楼区,6-8千/月,https://jobs.51job.com/nanjing-glq/108932351.html?s=01&t=0
人力资源经理,深圳市科伦特电子有限公司,深圳-龙岗区,1-1.5万/月,https://jobs.51job.com/shenzhen-lgq/102788367.html?s=01&t=0
院校班主任/辅导员,武汉新华电脑职业培训学校,武汉-青山区,4-6千/月,https://jobs.51job.com/wuhan-qsq/101738052.html?s=01&t=0
人力资源专员,碧桂园品牌营销中心-惠阳区域,异地招聘,4-8千/月,https://jobs.51job.com/huizhou/100267390.html?s=01&t=0
班主任/学管师/教务/辅导员（五险/高薪）,武汉新栋力文化传播有限公司,武汉-江岸区,0.6-1.6万/月,https://jobs.51job.com/wuhan-jaq/99023768.html?s=01&t=0
招聘专员,广州百事可乐饮料有限公司,广州-黄埔区,4.5-6千/月,https://jobs.51job.com/guangzhou-hpq/97817097.html?s=01&t=0
行政人事,广州市万象设计有限公司,广州-天河区,4-5万/年,https://jobs.51job.com/guangzhou-thq/86764624.html?s=01&t=0
人事经理,蓝海智能科技有限公司,上海-金山区,,https://jobs.51job.com/shanghai-jsq/86346428.html?s=01&t=0
课程顾问专员,上海小猎教育科技有限公司,上海-杨浦区,6-8千/月,https://jobs.51job.com/shanghai-ypq/119518229.html?s=01&t=0
少儿编程销售/课程顾问/咨询师,广州市获维信息科技有限公司,广州-海珠区,0.6-1万/月,https://jobs.51job.com/guangzhou-hzq/116881211.html?s=01&t=0
美术老师,乐艺教育科技（广州）有限责任公司...,广州-天河区,0.6-1万/月,https://jobs.51job.com/guangzhou-thq/108340885.html?s=01&t=0
市场专员,玛丽柏莎（武汉）教育科技有限公司...,武汉-江岸区,0.3-1万/月,https://jobs.51job.com/wuhan-jaq/117986177.html?s=01&t=0
招聘主管,深圳市云中鹤科技股份有限公司,深圳-南山区,0.8-1.2万/月,https://jobs.51job.com/shenzhen-nsq/106918876.html?s=01&t=0
储备店长/房产销售7500起,深圳市乐有家房产交易有限公司,深圳-福田区,6-8千/月,https://jobs.51job.com/shenzhen-ftq/118034111.html?s=01&t=0
HRBP,福建宜拓汽车销售有限公司,成都,0.8-1万/月,https://jobs.51job.com/chengdu/119671982.html?s=01&t=0
贝壳找房营销管培生晋升空间大,南京链家房地产经纪有限公司,南京-秦淮区,6-8千/月,https://jobs.51job.com/nanjing-qhq/118327353.html?s=01&t=0
实习生+月入超万,深圳市乐有家控股集团有限公司,深圳-龙华新区,1-1.5万/月,https://jobs.51job.com/shenzhen-lhxq/118285450.html?s=01&t=0
房产销售实习生,上海链家,上海-宝山区,0.8-1万/月,https://jobs.51job.com/shanghai-bsq/117752809.html?s=01&t=0
销售实习生,博睿康科技（常州）股份有限公司,北京-海淀区,120元/天,https://jobs.51job.com/beijing-hdq/119976811.html?s=01&t=0
人力资源专员（薪酬绩效）,深圳市中农网有限公司,深圳-福田区,6-8千/月,https://jobs.51job.com/shenzhen-ftq/113188560.html?s=01&t=0
销售代表/市场营销/底薪6K/互联网,广州贝壳科技服务有限公司,广州,0.6-1万/月,https://jobs.51job.com/guangzhou/114119155.html?s=01&t=0
高提成销售带薪培训（深圳）,深圳市乐有家控股集团有限公司,深圳-龙华新区,1-1.5万/月,https://jobs.51job.com/shenzhen-lhxq/118324188.html?s=01&t=0
2020届应届生/管培生（研究生/本科）,小熊电器股份有限公司,佛山,5-8千/月,https://jobs.51job.com/foshan/116495333.html?s=01&t=0
向西/营销储备干部7500+每月竞聘,深圳市乐有家控股集团有限公司,深圳-罗湖区,0.8-1.6万/月,https://jobs.51job.com/shenzhen-lhq/118009204.html?s=01&t=0
幼教老师/国学老师,重庆君廷文化传播有限公司,重庆-渝北区,4.5-6千/月,https://jobs.51job.com/chongqing-ybq/102667328.html?s=01&t=0
贝壳/德佑房产销售代表/销售顾问万达商圈,武汉链家宏业房地产经纪有限公司,武汉-武汉经济...,0.7-1.1万/月,https://jobs.51job.com/wuhan-whjj/118820178.html?s=01&t=0
人事招聘专员,上海福庆国际货物运输代理有限公司...,上海-黄浦区,5-8千/月,https://jobs.51job.com/shanghai-hpq/109749289.html?s=01&t=0
银行客服内催初级专员,深圳市安睿斯科技有限公司,广州-天河区,0.8-1万/月,https://jobs.51job.com/guangzhou-thq/117688835.html?s=01&t=0
销售储干/实习生/五险一金,深圳市乐有家控股集团有限公司,异地招聘,0.5-1.5万/月,https://jobs.51job.com/zhongyuanqu/116846539.html?s=01&t=0
销售无责底薪4900起+高提,深圳市乐有家控股集团有限公司,广州-天河区,6-8千/月,https://jobs.51job.com/guangzhou-thq/117715850.html?s=01&t=0
贝壳找房实习生,佛山贝壳房地产经纪有限公司,佛山-南海区,1-1.5万/月,https://jobs.51job.com/foshan-nhq/118964989.html?s=01&t=0
高级销售顾问/提供住宿/优质培训,深圳市乐有家控股集团有限公司,深圳-福田区,0.6-1万/月,https://jobs.51job.com/shenzhen-ftq/119083677.html?s=01&t=0
人事经理,上海瓦瓦工业设备有限公司,上海-长宁区,15-20万/年,https://jobs.51job.com/shanghai-cnq/117578514.html?s=01&t=0
春季特招：高级VIP顾问/销售顾问/业务经理cx,四川链家房地产经纪有限公司,成都-郫都区,0.8-1.2万/月,https://jobs.51job.com/chengdu-pdq/119824453.html?s=01&t=0
人事行政经理,上海烨崇物业管理有限公司,上海-长宁区,15-20万/年,https://jobs.51job.com/shanghai-cnq/117267271.html?s=01&t=0
主班老师,KiddyWorld小小世界国际早教,广州-番禺区,4.5-6千/月,https://jobs.51job.com/guangzhou-pyq/119799699.html?s=01&t=0
培训专员/助理（加急）,深圳市链一科技有限公司,东莞-塘厦镇,6-8千/月,https://jobs.51job.com/dongguan-txz/117646259.html?s=01&t=0
房地产中介,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,https://jobs.51job.com/xian-lhq/117512115.html?s=01&t=0
销售储备干部,中国人寿保险股份有限公司杭州市分...,杭州-下城区,1-1.5万/月,https://jobs.51job.com/hangzhou-xcq/119654408.html?s=01&t=0
人事经理,上海颛颐经贸发展有限公司,上海-长宁区,15-20万/年,https://jobs.51job.com/shanghai-cnq/117571820.html?s=01&t=0
高级销售顾问教育咨询师,尚德机构,武汉-洪山区,6-8千/月,https://jobs.51job.com/wuhan-hsq/109100142.html?s=01&t=0
业务部主任,丰佻田（常州）实业有限公司,常州,1-1.5万/月,https://jobs.51job.com/changzhou/119652314.html?s=01&t=0
2020应届生房产销售底薪4500,重庆链家房地产经纪有限公司,重庆-南岸区,6-8千/月,https://jobs.51job.com/chongqing-naq/119971963.html?s=01&t=0
（宜宾时代之光）项目人力资源专员,碧桂园川南区域,异地招聘,5-8千/月,https://jobs.51job.com/yibin/119914315.html?s=01&t=0
小学道法教师,上海康德双语实验学校,上海-黄浦区,17-20万/年,https://jobs.51job.com/shanghai-hpq/119976467.html?s=01&t=0
主教老师,四川人合鼎晟人力资源有限公司,达州,4.5-8千/月,https://jobs.51job.com/dazhou/119003654.html?s=01&t=0
招聘主管/专员,东莞市鸿泰物业管理有限公司,东莞-南城区,6-8千/月,https://jobs.51job.com/dongguan-ncq/118289818.html?s=01&t=0
销售储备主管(弹性时间+双休),中国平安人寿保险股份有限公司四川...,成都-新都区,2.5-3万/月,https://jobs.51job.com/chengdu-xdq/118760757.html?s=01&t=0
上塘急聘电话销售置业顾问经验不限,深圳市乐有家控股集团有限公司,深圳-龙华新区,0.7-1万/月,https://jobs.51job.com/shenzhen-lhxq/117099765.html?s=01&t=0
直招销售全职实习生7.5K+,深圳市乐有家控股集团有限公司,深圳-罗湖区,0.8-1万/月,https://jobs.51job.com/shenzhen-lhq/116925530.html?s=01&t=0
人事助理,浙江东南建筑设计有限公司,杭州-西湖区,4-6千/月,https://jobs.51job.com/hangzhou-xhq/118884810.html?s=01&t=0
人事专员+双休+早九晚六+六险二金,中国平安人寿保险股份有限公司陕西...,西安-雁塔区,4.5-6千/月,https://jobs.51job.com/xian-ytq/112786519.html?s=01&t=0
人力资源总监,广州市义统包装制品有限公司,广州,1.5-2.5万/月,https://jobs.51job.com/guangzhou/116252035.html?s=01&t=0
诚招销售实习生4300起,深圳市乐有家控股集团有限公司,南昌-红谷滩新...,6-8千/月,https://jobs.51job.com/nanchang-hgt/119299036.html?s=01&t=0
招聘经理,南京联创科技集团股份有限公司,南京-鼓楼区,0.8-1.5万/月,https://jobs.51job.com/nanjing-glq/119811022.html?s=01&t=0
招聘专员G00401,上海宏信建设发展有限公司,上海-嘉定区,0.6-1万/月,https://jobs.51job.com/shanghai-jdq/116762288.html?s=01&t=0
学习管理师（班主任）五险一金+下午茶,杭州微著网络有限公司,杭州-余杭区,4.5-6千/月,https://jobs.51job.com/hangzhou-yhq/110733116.html?s=01&t=0
运营文案,北京安妮教育科技有限公司,北京,0.9-1.5万/月,https://jobs.51job.com/beijing/116018646.html?s=01&t=0
招聘主管,陕西美成达电子科技有限公司,西安,6-8千/月,https://jobs.51job.com/xian/117438283.html?s=01&t=0
行政人事助理/前台,晋江市明晋会展有限责任公司,泉州,3-4.5千/月,https://jobs.51job.com/quanzhou/118835556.html?s=01&t=0
中国人寿/广发银行诚招综合金融主管,中国人寿保险股份有限公司郑州市航...,郑州-管城回族...,1-1.5万/月,https://jobs.51job.com/guanchenghuizuqu/113708210.html?s=01&t=0
教务主管+月均薪12K-18K+股票期权+餐补,达内时代科技集团,广州-番禺区,10-15万/年,https://jobs.51job.com/guangzhou-pyq/118701740.html?s=01&t=0
助理产品经理,广州皓醒湾科技有限公司,深圳-南山区,1-1.5万/月,https://jobs.51job.com/shenzhen-nsq/119896526.html?s=01&t=0
消费者研究分析师,大圣科技股份有限公司,广州-海珠区,1.5-3万/月,https://jobs.51job.com/guangzhou-hzq/118555983.html?s=01&t=0
储备干部/销售顾问/应届毕业生,大连链家房地产经纪有限公司,大连,3-6千/月,https://jobs.51job.com/dalian/111666865.html?s=01&t=0
会员客服,蓝月亮（中国）有限公司,广州,4.5-6千/月,https://jobs.51job.com/guangzhou/115726397.html?s=01&t=0
心理咨询师,深圳市为学教育培训有限公司,深圳-福田区,0.8-1.2万/月,https://jobs.51job.com/shenzhen-ftq/109971447.html?s=01&t=0
销售客服可招实习生,深圳市乐有家控股集团有限公司,深圳-宝安区,0.8-1万/月,https://jobs.51job.com/shenzhen-baq/110348153.html?s=01&t=0
新媒体运营专员,上海都颖股权投资基金管理有限公司...,上海-浦东新区,4.5-8千/月,https://jobs.51job.com/shanghai-pdxq/119961696.html?s=01&t=0
