Require_num,Job_description
招20人,工作内容：1、本公司覆盖大理四家门店，集中与古城旅游区跟下关市区，上班地点可根据你所在地自由选择。2、新入职前三个月3000底薪外加40%提成，转正后无底薪50%提成，根据业绩累积情况最高70%提成。一旦达到70%除非犯重大错误，一般来说提成是不变的，70%提成相信是这个市场最高工资了，比你自己开店做生意都要保险，稳赚不赔。本公司主做二手跟新房，业务覆盖范围广，如果你是小白不用担心前期无业绩没法生存的问题，前期我们有师傅一对一带你，本公司基本无管理层全是业务出身，不过出现一堆人管事没几个人干事的局面。3、本公司加盟国内房地产第一品牌贝壳旗下德佑，既做线上互联网，又有线下门店支撑，虽然德佑扣除8%平台费但是带来的效果是8%翻倍才能享受到的。贝壳网广告投入50个亿，客户来源渠道广不用担心没客户的问题，你也不用太担心新入职没资源的问题。4、因业务扩大需要，现寻找商圈经理跟业务合做伙伴数名，前期工资提成形式再后期店面分润模式最后股份制模式，商圈经理分润模式为扣除所有成本后40%利润分成。5、当然你也知道，销售行业是优胜略汰的，有一个月赚十几万的也有一个月不赚钱的，主要得看你努力程度，其实我们这个行业挺简单，会说话加上勤奋就可以。5、市场潜力很大，利润空间也很大，我深知事不是一个人干的，钱也不是一个人赚的，我们需要更多志同道合的兄弟一起打拼，来纳投名状我们一起奋斗吧！
招若干人,岗位职责：1.负责线上、线下客户的接待、咨询，打造个人专业形象；2.识别客户需求，提供合适产品，进行价格磋商；3.负责公寓、别墅、写字楼等买卖的全过程，包括带看、收意向、签约及过户等，促成业务成交；4.负责业务跟进、客户信息登记及客户关系维护等后续工作；5.负责公司产品的开发积累，与客户建立良好的业务协作关系。任职要求：1.沟通能力强，普通话标准；有亲和力，工作积极主动，乐观开朗；2.具备良好的沟通表达能力和学习能力；3.敏锐的洞察力，较强的抗压和抗挫能力；勇于接受房产行业的压力和挑战；4.做事认真踏实，为人正直诚恳；高度的工作意识，具有良好的团队精神；学历方面：公司严格把控招聘学历，必须统招大专及以上，请各位求职者看好招聘条件再投放简历，避免浪费大家沟通成本。谢谢。
招若干人,表达能力强，具有较强沟通能力及交际技巧，有亲和力，有销售经验者优先学历方面：公司严格把控招聘学历，必须统招大专及以上，请各位求职者看好招聘条件再投放简历，避免浪费大家沟通成本。谢谢。
招20人,任职资格：1、师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作时间：
招2人,1、专科及以上学历，师范类院校毕业；2、具有一定的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。工作时间：周一至周五
招若干人,负责进行日常收派件工作，能够根据公司要求包装快件、填写运单等工作
招6人,教师：普通话标准，具有较强的亲和力，讲课生动活泼，知识面宽广职位要求：1、具备过硬的相关专业知识2、有针对性的对学生制定教学计划3、具有较强的语言沟通能力和学习能力4、工作认真负责，有亲和力咨询师：工作内容：负责接待家长和学生，根据学生的情况合理给学生制定规划学习课程。职位要求：积极上进，认真负责，踏实肯干，团队意识强。工作时间：早晚班轮换
招6人,岗位职责：1、负责学生的思想政治工作及教学、教研等方面的工作；2、承担该科目课程的讲授任务，组织课堂讨论；3、指导学生实习、社会调查、毕业设计等工作；4、承担课程辅导和答疑，作业和考卷批改等工作；5、完成教学部门主任安排的其他任务。任职资格：1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。！！！提供宿舍！！！
招若干人,工作职责：岗位职责：1、负责婴幼儿洗澡抚摸按摩无经验可培训。2、负责婴幼儿游泳时的看护护理。3、协助店长完成店内工作。任职资格：1、心理学、幼儿教育护理等相关专业优先；2、具有两年以上幼教教学经验者优先考虑；3、热爱儿童事业，有耐心，有爱心，有亲和力，认真负责。工作时间：夏季9点-18点30.冬季9点-17点30.薪资待遇：底薪+补助+提成
招2人,工作内容：1、具有丰富的教学经验和一定的教学研究工作经验；2、具备教育心理学知识，较强的授课能力；3、具有很强的中文表达能力，普通话标准，口齿伶俐；4、具有较强的亲和力，讲课生动活泼，知识面宽广；5、热爱教育事业，工作积极主动、责任心强。
招3人,1、本科及以上学历，师范类院校毕业，英语4-6级者优先2、具有丰富的教学经验和一定的教学研究工作经验；3、熟练掌握办公软件和互联网的使用技巧；4、具备教育心理学知识，较强的授课能力；5、具有很强的中文表达能力，普通话标准，口齿伶俐；6、具有较强的亲和力，讲课生动活泼，知识面宽广；7、热爱教育事业，工作积极主动、责任心强。
招2人,岗位职责：1、协助幼儿园内的后勤服务工作；2、负责幼儿园的家庭教育指导工作；3、收集、整理家园教育资料，并及时归档。任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有2年以上幼教教学经验者优先考虑；3、具有一定的管理经验，亲和力强；4、熟悉儿童生活习性，了解儿童心理；5、具有一定的文艺表演能力，普通话标准，口齿伶俐；6、热爱教育事业，工作积极主动、责任心强。
招5人,岗位职责：1、传授讲解幼儿编程知识2、负责课程讲解及答疑3、收集整理课程反馈；4、推广少儿编程课程。任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有2年以上幼教教学经验者优先考虑；3、具有一定的管理经验，亲和力强；4、熟悉儿童生活习性，了解儿童心理；5、具有一定的文艺表演能力，普通话标准，口齿伶俐；6、热爱教育事业，工作积极主动、责任心强。工作时间：
招1人,岗位职责：教师资格证（幼师）（小学）（初高中）讲师任职要求：1、教育学或者教育心理学专业，有相关培训经验者或一线教师经验者优先2、熟悉教师资格和教师招聘考试，熟悉历年考试真题，能够透彻分析考试规律、特点、重点、难点、趋势及备考，应考方法3、语言表达能力强，普通话标准、思维敏捷，分析问题有一定深度4、有自己独特的授课风格，能够有效掌握现场气氛，充分调动学员学习的积极性5、具有较高的职业素养
招9人,职位要求：①热爱教育事业，有爱心，有梦想，有使命，有担当。②大学本科及以上学历，教育、心理学相关专业背景。③拥有教育、心理学相关工作经验2年以上④有教师资格证、心理咨询师、全脑开发师或者其他相关职业证明或者职称(满足其一即可)⑤获得过先进个人、杰出贡献、模范或者其他个人荣誉、才能、亮点者，可适当放宽入职条件并优先录用。我们给您提供①优厚的薪资待遇②无限的晋升空间③完善的培训体系④广阔的发展平台⑤五险一金+一周双休+各种奖金
招10人,岗位职责：1、辅导学生每日作业的完成；2、负责学生的家庭教育指导工作；3、负责学生的日常练习和提高；任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有2年以上幼教教学经验者优先考虑；3、具有一定的管理经验，亲和力强；4、熟悉儿童生活习性，了解儿童心理；5、具有一定的文艺表演能力，普通话标准，口齿伶俐；6、热爱教育事业，工作积极主动、责任心强。7、英语专业优先
招2人,工作内容：职位要求：1、有幼儿教师资格证。2、具有2年以上幼教教学经验。3、专科及以上学历，心理学、幼儿教育等相关专业。4、普通话标准。5、亲和力强，具有一定的文艺表演能力，热爱教育工作。工作时间：周一到周五
