Job_name,Company,Region,Salary,Job_Category,Welfare,Edu_require,Experience,Require_num,Job_description
吴泾|家庭教育心理咨询师,壹泽（上海）装饰设计工程有限公司,上海,面议,教师/助教,"五险一金,包吃,包住,周末双休,年底双薪",不限,不限,招5人,工作内容：利用心理学知识帮助来访者疏导情绪及家庭问题职位要求：学徒无要求，学会后可在我心理咨询室工作工作时间：早上8：30-晚上6：30，每周休一天
静安|教师,上海优尼康教育科技有限公司,上海,5000-10000元/月,教师/助教,"五险一金,包住,周末双休,房补,话补",本科,不限,招若干,1.特殊教育老师，特教/幼教/心理学专业2.富有责任感，亲和力，喜欢孩子3.团队意识强4.想法灵活，适应能力强。
北蔡|幼教,上海燕桥教育信息咨询有限公司,上海,面议,幼教/早教,"五险一金,交通补助",大专,不限,招3人,岗位职责：1、负责幼儿一日活动的组织与安排；2、负责班级的家园沟通工作；3、收集、整理家园教育资料，并及时归档。任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有2年以上幼教教学经验者优先考虑；3、亲和力强；4、熟悉儿童生活习性，了解儿童心理；5、具有一定的文艺表演能力，普通话标准，口齿伶俐；6、热爱教育事业，工作积极主动、责任心强。工作时间：周一至周五
松江大…|高薪课程销售,上海心迪教育科技有限公司,上海,7000-12000元/月,招生/课程顾问,五险一金,大专,1-2年,招3人,职位描述公司是以儿童心理学为基础的成长训练和家庭教育的机构，有八项知识产权，30余位心理教育专家团队，央视授权，新店开业现招募团队精英岗位职责：1，负责校区的学员招生工作，公司提供优质的学员信息，无需自己寻找2，了解客户需求，有针对性地向客户介绍学校课程，制定学习计划。3，保持与客户良好的沟通，耐心解答客户的疑问及咨询，为客户提供必要的儿童发展咨询4，有效维护学员资源，提供优质服务，达成长期合作5，根据公司发展规划，完成每月的销售指标。6，能在公司长期稳定沉淀下来，伴随公司发展而达到个人发展薪资待遇：1，完成每月销售指标，轻松月入过万。2，弹性工作制，一天8小时，一周休两天。3，员工子女惠读训练课，让你的孩子藐视魔都令人发指的幼升小，小升
惠南|高中物理教师,上海棋声液压设备有限公司,上海,10000-20000元/月,高中教师,"五险一金,加班补助",本科,6-7年,招2人,任职要求：1.本科及以上学历，师范类优先；2.业务精湛，熟悉高中物理科目，有5年以上高中物理课程授课经验；3.善于沟通、有耐心、懂教育心理学、有责任感；4.普通话标准，表达能力强，能用通熟易懂的语言讲解复杂题型；5.家住附近，或者本人不在意路途远的；工作地址：浦东新区惠南镇海燕二村41号工作时间：做五休二，也可兼职，工资面议注：如电话有时打不通，可通过邮箱联系，符合条件一般都会及时回复，另外不符合条件者请勿投简历
中环共…|小学语文老师,上海旗溯文化传播有限公司,上海,面议,教师/助教,"五险一金,周末双休",本科,不限,招1人,辅导小学语文作业，有教师资质，有亲和力，较好能懂点儿童心理学
浦东|课程顾问,上海荦杰教育科技有限公司,上海,面议,招生/课程顾问,"五险一金,年底双薪",不限,不限,招若干人,荦杰教育主要为成人和少儿提供心理学情商口才的培训！另外还可提供心里辅导！希望能招到一些志同道合的朋友一起发展！现在加入的都是元老级别，早加入早点享受各种待遇！在家即可上班！创新的工作模式1.销售课程提成行业较高20%提成时间自由！2.工作满半年，公司出钱可去考*心里咨询师证，培养成情商口才老师！有老师梦想的快点加入吧3.公司提供优质名单3.不销售课程邀约参加试听课也有奖金哟！4.兼职全职都可以做！5.另外根据公司名单直接销售录播课，非常简单详情可联系，期待您与我们共同发展缴纳五险一金
山阳|招英语老师,上海三尺培训中心有限公司,上海,面议,教师/助教,None,本科,1-2年,招1人,我们是一家教育培训机构，因公司发展需要现需招聘英语老师。1、本科及以上学历，师范类院校毕业；2、具有丰富的教学经验；3、具备教育心理学知识，较强的授课能力；4、具有较强的亲和力，讲课生动活泼，知识面宽广；5、热爱教育事业，工作积极主动、责任心强。
九亭|幼师包吃住,上海瞬变教育科技有限公司,上海,4000-6000元/月,幼教/早教,"求职保障,包吃,包住,年底双薪",中专,不限,招2人,任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有幼教教学经验者优先考虑；3、熟悉儿童生活习性，了解儿童心理；4、具有一定的文艺表演能力，普通话标准，口齿伶俐；5、热爱教育事业，工作积极主动、责任心强。
嘉定|中国人寿综合金融规划师,中国人寿保险股份有限公司上海市分公司,上海,13000-20000元/月,销售代表,"五险一金,周末双休,交通补助,包住",不限,不限,招10人,大专以上的学历，专业不限，心理学、金融、财经及市场营销类专业优先，有相关实习经历、能力突出者优先；2.具有良好的沟通影响力、团队合作力和自我激励能力；3.工作积极，绝对的能吃苦耐劳，有高度的责任心和职业操守；二、岗位职责1.负责对公司孤单客户资源保险及财务状况进行分析，为其做各项投资理财规划及风险保障规划；2.组织并策划高级金融服务活动，对接高端客户市场；3.负责各项区域宣传及客户经营活动，维护客户关系；4.团队管理，负责创建、培训、挂你综合理财服务团队。职位待遇：1、基本工资2400+服务津贴（700-2300）+业务佣金+管理津贴，10%员工薪资12000---16000；50%员工薪资9000-13000；40%员工薪资6000--8000月均6500-12000元及以上综合年薪10-15万（应届毕业生、实习生可享受大学生留汉计划）：参加公司宣讲会面试，入职培训且结业考试合格，通过公司入职面试签订保底年薪合同。2、享受日薪、周薪、月薪公开透明，下有保底上不封顶的特有薪酬结构；3、正式入职以后福利保障按照央企标准正常享有“五险一金”，包括高额意外、医疗、养老等商业保险保障；4、公开透明的晋升机制，一年4次，每个季度1次晋升机会，达成标准即可晋升。无工龄限制，无晋升名额限制。1、度假基金：“蓝海行动星计划”新人入职成为公司的正式员工就有机会享受5天年假旅游基金，包括海外旅游和国内品质游；2、发展基金：远航计划--加勒比号”新人入司满一年以上即可享受国寿广发购车和购房贷款专项发展基金；3、进修基金：蓝海行动星计划”新人入司后，经公司评定为卓越的新人即可获得德鲁克国际商学院进修的机会；
航头|招聘幼儿园老师,上海协亨投资有限公司,上海,3500-7000元/月,幼教/早教,"五险一金,包吃,包住,周末双休",大专,不限,招3人,任职资格：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有2年以上幼教教学经验者优先考虑；3、具有一定的管理经验，亲和力强；4、有幼儿教师资格证5、英语口语流利6、热爱教育事业，工作积极主动、责任心强。
徐汇周边|自闭障碍儿童的陪读老师,上海静安区江宁社区内观心理辅导服务中心,上海,面议,特教(特殊教育),饭补,本科,不限,招10人,工作内容：在小学内，陪同自闭障碍的孩子上课并及时进行干预，帮助孩子逐渐融入小学课堂环境。职位要求：1.具有心理学背景或特教行业经验2.每周可至少工作两日或以上3.有足够耐心，能够理解帮助孩子4.无不良嗜好5.能够尊重特殊孩子6.较好有英语基础工作时间：每周工作两天或以上你的收获：1.心理督导和特教督导双重专业指导，专业能力与个人心理双重成长2.见证孩子的成长与改变3.优先及优惠的心理学与特教方面的专业培训4.个人心理学领域职业发展的多重机会薪资:日薪；交通、餐饮等津贴；绩效奖金；成长培训，团队建设福利.
青浦|招生顾问,上海神州视创培训学校,上海,8000-10000元/月,招生/课程顾问,"五险一金,包住,周末双休",不限,不限,招10人,工作内容：负责学院招生工作职位要求：1、善于与人交流，口齿伶俐，表达清晰，气质优雅；有较强的沟通及商务谈判能力；2、教育学或心理学专业者、或有实际教育产品营销经验；较好具有一定的教学经验、教育咨询经验或销售行业经验者；相关福利：1、五险一金2、包住五险一金、带薪年假、公费旅游。。。工作时间：做五休二，早9：00-17：30
中山|招聘幼教老师及保健老师,上海初日文化艺术有限公司,上海,面议,幼教/早教,"周末双休,交通补助,饭补,话补,房补",大专,1-2年,招2人,职位要求：1、专科及以上学历，心理学、幼儿教育等相关专业；2、具有1年以上幼教教学经验者优先考虑；3、富有爱心、耐心和责任心以及良好的师德，热爱教育事业。4、具有一定的文艺表演能力，普通话标准，口齿伶俐；5、工作积极主动，勤奋好学踏实。工作时间：周一至周五8：00-17：00
浦东|轮滑助教6千/月,昆山轮随我动体育发展有限公司,上海,4000-7000元/月,快递员,"五险一金,包住,交通补助,饭补,加班补助",不限,不限,招3人,v男女不限，年龄18-32岁，有轮滑或销售经验者优先（应届毕业生亦可）。v有亲和力好，性格开朗，责任心比较强，有服务和团队精神。v热心服务，喜欢小朋友，懂少儿心理学尤佳。v优秀应届毕业生亦可（可先实习，考核后转正正式工）以上岗位转正后底薪提升+丰厚提成，并可享受公司提供的免费住宿及各种福利。工作时间（一）：周一至周五（16：00-21：00）；周二轮休；周末（9：30-21：00）
